zcta,total,car.alone,car.carpool,public.transit,walked,other.commute,worked.at.home,pct.car.alone,pct.car.carpool,pct.public.transit,pct.walked,pct.other.commute,pct.worked.at.home
32058,1203,1044,104,0,5,18,32,0.8678304239401496,0.08645054031587697,0,0.004156275976724855,0.014962593516209476,0.02660016625103907
32059,954,863,22,0,3,48,18,0.9046121593291404,0.023060796645702306,0,0.0031446540880503146,0.050314465408805034,0.018867924528301886
32060,8357,6959,730,0,292,87,289,0.832715089146823,0.08735192054565036,0,0.03494076821826014,0.010410434366399426,0.03458178772286706
32061,179,148,31,0,0,0,0,0.8268156424581006,0.17318435754189945,0,0,0,0
32062,810,619,174,0,0,17,0,0.7641975308641975,0.21481481481481482,0,0,0.020987654320987655,0
32063,5207,4372,596,0,0,69,170,0.8396389475705781,0.1144613020933359,0,0,0.013251392356443249,0.032648357979642786
32064,3130,2046,634,0,63,230,157,0.6536741214057508,0.202555910543131,0,0.020127795527156548,0.07348242811501597,0.05015974440894569
32065,17486,14440,1112,11,354,371,1198,0.8258034999428114,0.06359373212856,6.290746883220863e-4,0.02024476724236532,0.02121697357886309,0.06851195241907812
32066,1802,1500,271,4,0,0,27,0.832408435072142,0.15038845726970032,0.0022197558268590455,0,0,0.014983351831298557
32068,25557,20545,2518,10,159,550,1775,0.803889345384826,0.09852486598583558,3.912822318738506e-4,0.006221387486794225,0.021520522753061783,0.06945259615760849
32071,1409,1191,125,0,7,0,86,0.8452803406671399,0.0887154009936125,0,0.0049680624556423,0,0.06103619588360539
32072,144,91,15,0,0,0,38,0.6319444444444444,0.10416666666666667,0,0,0,0.2638888888888889
32073,19765,16571,1685,3,476,364,666,0.8384012142676448,0.08525170756387554,1.5178345560333924e-4,0.024082974955729825,0.01841639261320516,0.03369592714394131
32079,10,2,0,0,0,0,8,0.2,0,0,0,0,0.8
32080,9643,7259,576,9,166,410,1223,0.7527740329772892,0.05973244840817173,9.333195063776833e-4,0.01721455978429949,0.04251788862387224,0.12682775069998964
32081,5519,4065,390,16,45,131,872,0.7365464758108353,0.07066497553904692,0.002899075919550643,0.0081536510237361845,0.023736184091320892,0.15799963761551006
32082,13819,11052,523,12,161,205,1866,0.799768434763731,0.037846443302699186,8.683696360083942e-4,0.01165062594977929,0.014834647948476734,0.1350314783993053
32083,416,370,23,0,14,3,6,0.8894230769230769,0.055288461538461536,0,0.03365384615384615,0.007211538461538462,0.014423076923076924
32084,16234,12996,1132,49,525,830,702,0.8005420721941604,0.06973019588517926,0.0030183565356658865,0.03233953431070592,0.05112726376740175,0.043242577306886784
32086,13625,11207,1219,0,58,432,709,0.8225321100917431,0.08946788990825688,0,0.0042568807339449545,0.031706422018348626,0.052036697247706425
32087,1685,1413,233,0,0,0,39,0.8385756676557864,0.13827893175074185,0,0,0,0.02314540059347181
32091,5974,5040,462,53,100,143,176,0.8436558419819217,0.07733511884834282,0.00887177770338132,0.016739203213927016,0.023937060595915636,0.02946099765651155
32092,16205,13774,1152,0,35,57,1187,0.8499845726627584,0.07108917000925641,0,0.0021598272138228943,0.003517432891082999,0.0732489972230793
32094,549,482,30,0,0,37,0,0.8779599271402551,0.0546448087431694,0,0,0.06739526411657559,0
32095,4236,3535,185,0,0,29,487,0.8345136921624173,0.04367327667610954,0,0,0.006846081208687441,0.11496694995278564
32096,753,570,119,1,12,27,24,0.7569721115537849,0.15803452855245684,0.0013280212483399733,0.01593625498007968,0.035856573705179286,0.03187250996015936
32097,8384,7497,444,0,104,132,207,0.8942032442748091,0.05295801526717557,0,0.012404580152671756,0.015744274809160304,0.024689885496183207
32102,761,517,87,0,53,14,90,0.6793692509855453,0.11432325886990802,0,0.06964520367936924,0.018396846254927726,0.11826544021024968
32110,3036,2435,336,9,18,47,191,0.8020421607378129,0.11067193675889328,0.0029644268774703555,0.005928853754940711,0.015480895915678524,0.06291172595520422
32112,2483,1789,575,0,68,8,43,0.720499395892066,0.2315747080144986,0,0.02738622633910592,0.003221908981071285,0.017317760773258157
32113,1846,1447,116,0,39,0,244,0.7838569880823402,0.0628385698808234,0,0.02112676056338028,0,0.13217768147345613
32114,12277,9478,1097,802,211,370,319,0.7720127066873015,0.08935407672884255,0.06532540522929055,0.017186609106459232,0.030137655779099128,0.025983546469007086
32117,9966,8287,626,254,77,407,315,0.8315271924543448,0.0628135661248244,0.025486654625727474,0.00772626931567329,0.04083885209713024,0.03160746538229982
32118,6844,4869,232,170,568,197,808,0.7114260666277031,0.03389830508474576,0.024839275277615428,0.08299240210403273,0.028784336645236705,0.11805961426066627
32119,9424,7995,760,45,68,349,207,0.8483658743633277,0.08064516129032258,0.004775042444821732,0.007215619694397283,0.03703310696095077,0.021965195246179965
32124,1791,1363,203,0,55,10,160,0.7610273590173088,0.11334450027917364,0,0.030709101060859854,0.005583472920156337,0.0893355667225014
32127,12890,10866,847,146,131,177,723,0.8429790535298681,0.06570985259891389,0.011326609775019396,0.010162916989914662,0.013731574864235842,0.0560899922420481
32128,8519,6420,818,72,0,473,736,0.7536095785890363,0.09602065970184294,0.008451696208475173,0,0.0555229487028994,0.08639511679774621
32129,10213,8092,923,74,131,309,684,0.792323509252913,0.09037501223930285,0.007245667286791344,0.01282678938607657,0.030255556643493588,0.066973465191422693
32130,2461,1975,271,0,29,10,176,0.802519301097115,0.11011783827712313,0,0.011783827712312069,0.0040633888663145065,0.07151564404713531
32131,1528,1166,251,11,23,13,64,0.7630890052356021,0.1642670157068063,0.007198952879581152,0.015052356020942409,0.008507853403141362,0.041884816753926704
32132,3177,2626,134,6,29,176,206,0.8265659427132515,0.042178155492603085,0.0018885741265344666,0.00912810827824992,0.05539817437834435,0.06484104501101669
32133,25,0,0,0,0,16,9,0,0,0,0,0.64,0.36
32134,1993,1552,183,0,6,2,250,0.7787255393878575,0.09182137481184144,0,0.0030105368790767687,0.0010035122930255895,0.1254390366281987
32136,2925,2274,203,2,32,45,369,0.7774358974358975,0.06940170940170941,6.837606837606838e-4,0.01094017094017094,0.015384615384615385,0.12615384615384614
32137,15235,12810,861,7,21,205,1331,0.840827042993108,0.056514604529044964,4.5946832950443056e-4,0.0013784049885132918,0.013455858221201182,0.08736462093862817
32139,125,97,20,0,0,0,8,0.776,0.16,0,0,0,0.064
32140,676,513,156,0,0,0,7,0.7588757396449705,0.23076923076923078,0,0,0,0.010355029585798817
32141,7479,6027,476,2,50,332,592,0.8058563979141596,0.06364487230913224,2.6741542987030354e-4,0.006685385746757588,0.044390961358470385,0.07915496724160984
32145,2329,1856,277,3,76,8,109,0.7969085444396736,0.11893516530699871,0.0012881064834693002,0.032632030914555604,0.0034349506225848005,0.04680120223271791
32147,118,77,41,0,0,0,0,0.652542372881356,0.3474576271186441,0,0,0,0
32148,2746,2201,356,0,12,157,20,0.8015294974508376,0.12964311726147124,0,0.004369992716678805,0.0571740713765477,0.007283321194464676
32157,57,57,0,0,0,0,0,1,0,0,0,0,0
32159,7937,5925,701,0,108,529,674,0.7465037167695603,0.08832052412750409,0,0.013607156356305909,0.0666498677082021,0.08491873503842762
32162,7216,4403,421,0,59,1122,1211,0.6101718403547672,0.05834257206208426,0,0.008176274944567628,0.15548780487804878,0.16782150776053215
32164,18309,15464,1583,122,9,248,883,0.8446119394833143,0.08646021082527719,0.006663389589819215,4.915615271178109e-4,0.013545250969468568,0.048227647605003005
32168,11021,8204,1356,2,102,205,1152,0.7443970601578804,0.12303783685690954,1.8147173577715272e-4,0.009255058524634789,0.018600852917158153,0.10452771980763996
32169,3943,2863,121,6,80,219,654,0.7260968805478062,0.03068729393862541,0.001521683996956632,0.02028911995942176,0.05554146588891707,0.16586355566827288
32174,20430,16060,1880,60,238,556,1636,0.7860988742046011,0.09202153695545766,0.002936857562408223,0.011649534997552618,0.0272148800783162,0.08007831620166422
32176,5612,4412,372,35,66,115,612,0.7861724875267284,0.06628652886671418,0.006236635780470421,0.011760513186029936,0.020491803278688523,0.1090520313613685
32177,9812,8158,787,64,197,218,388,0.8314309009376274,0.08020790868324501,0.006522625356706074,0.020077456176110883,0.022217692621280066,0.039543416225030575
32179,2952,2222,455,3,15,95,162,0.752710027100271,0.15413279132791327,0.0010162601626016261,0.00508130081300813,0.03218157181571816,0.054878048780487805
32180,1538,1189,154,12,17,41,125,0.7730819245773732,0.10013003901170352,0.007802340702210663,0.011053315994798439,0.026657997399219768,0.0812743823146944
32181,731,579,65,2,4,31,50,0.7920656634746922,0.08891928864569083,0.0027359781121751026,0.005471956224350205,0.04240766073871409,0.06839945280437756
32187,846,790,42,0,14,0,0,0.933806146572104,0.04964539007092199,0,0.016548463356973995,0,0
32189,1707,1265,242,46,13,92,49,0.7410661980082015,0.14176918570591682,0.026947861745752782,0.007615700058582308,0.053895723491505565,0.02870533099004101
32190,510,360,54,0,77,0,19,0.7058823529411765,0.10588235294117647,0,0.15098039215686274,0,0.03725490196078431
32193,172,158,4,0,6,0,4,0.9186046511627907,0.023255813953488372,0,0.03488372093023256,0,0.023255813953488372
32195,1372,1054,250,0,0,49,19,0.7682215743440233,0.18221574344023322,0,0,0.03571428571428571,0.013848396501457727
32202,1335,857,46,106,228,33,65,0.6419475655430712,0.03445692883895131,0.07940074906367041,0.1707865168539326,0.024719101123595506,0.04868913857677903
32204,4035,3198,260,156,140,98,183,0.7925650557620818,0.0644361833952912,0.038661710037174724,0.03469640644361834,0.024287484510532836,0.04535315985130112
32205,14714,11298,1325,239,401,818,633,0.7678401522359658,0.09005029223868424,0.016243033845317386,0.027252956368084818,0.05559331249150469,0.04302025282044312
32206,6366,4751,546,477,196,237,159,0.7463085139805216,0.08576814326107446,0.07492931196983978,0.03078856424756519,0.03722902921771913,0.024976437323279924
32207,17940,12977,2674,474,195,625,995,0.723355629877369,0.14905239687848384,0.026421404682274247,0.010869565217391304,0.03483835005574136,0.05546265328874025
32208,12123,9487,1440,515,134,300,247,0.7825620720943661,0.11878247958426132,0.042481234017982344,0.011053369627979873,0.024746349913387776,0.0203744947620226
32209,11530,8431,1232,1090,347,271,159,0.7312228967909801,0.10685169124024284,0.09453599306157849,0.030095403295750216,0.02350390286209887,0.013790112749349524
32210,28155,22343,3197,660,537,465,953,0.793571301722607,0.11354999112058249,0.023441662226957913,0.019072988811933936,0.016515716568993075,0.03384833954892559
32211,15966,12222,1381,961,341,329,732,0.7655016910935738,0.08649630464737568,0.060190404609795814,0.02135788550670174,0.020606288362770887,0.045847425779782035
32212,1922,762,118,202,694,61,85,0.3964620187304891,0.061394380853277836,0.10509885535900104,0.3610822060353798,0.03173777315296566,0.04422476586888657
32216,18581,14852,2037,268,358,308,758,0.7993111242667241,0.10962811474086433,0.014423335665464722,0.019266993165061082,0.016576072331951994,0.040794359829933804
32217,9640,7621,947,113,105,285,569,0.7905601659751037,0.09823651452282157,0.011721991701244813,0.010892116182572614,0.029564315352697094,0.059024896265560164
32218,27228,22387,2977,232,178,369,1085,0.8222050830027913,0.10933597767004555,0.008520640517114734,0.006537387982958719,0.013552225650066108,0.039848685177023654
32219,5420,4259,734,152,72,121,82,0.7857933579335793,0.13542435424354243,0.028044280442804426,0.013284132841328414,0.022324723247232472,0.015129151291512915
32220,5974,5292,308,59,18,178,119,0.8858386340810177,0.05155674589889521,0.00987612989621694,0.003013056578506863,0.02979578172079009,0.01991965182457315
32221,13818,11414,1304,56,88,328,628,0.8260240266319294,0.09436966275872051,0.004052684903748734,0.00636850484874801,0.023737154436242584,0.045447966420610796
32222,4528,3647,539,83,0,70,189,0.8054328621908127,0.11903710247349823,0.018330388692579504,0,0.015459363957597174,0.041740282685512366
32223,12194,10238,1035,43,116,94,668,0.8395932425783172,0.08487780875840577,0.00352632442184681,0.009512875184516975,0.0077087092012465145,0.05478103985566672
32224,21396,16860,1846,134,599,422,1535,0.7879977565900168,0.08627780893624977,0.00626285286969527,0.027995887081697514,0.01972331276874182,0.0717423817535988
32225,28132,24323,1985,138,186,333,1167,0.8646025878003697,0.07056021612398691,0.00490544575572302,0.0066116877577136355,0.011837053888809896,0.04148300867339684
32226,7436,6488,690,2,6,46,204,0.8725121032813341,0.09279182356105432,2.6896180742334586e-4,8.068854222700376e-4,0.006186121570736955,0.027434104357181282
32227,1871,756,225,0,442,60,388,0.40406199893105293,0.12025654730090861,0,0.23623730625334047,0.032068412613575625,0.2073757349011224
32228,368,157,22,0,74,9,106,0.4266304347826087,0.059782608695652176,0,0.20108695652173914,0.024456521739130436,0.28804347826086957
32233,14115,11113,1092,108,361,565,876,0.7873184555437478,0.07736450584484592,0.0076514346439957494,0.025575628763726533,0.040028338646829614,0.06206163655685441
32234,2744,2237,306,30,12,95,64,0.8152332361516035,0.11151603498542274,0.010932944606413994,0.004373177842565598,0.03462099125364432,0.023323615160349854
32244,28292,23421,3044,394,352,220,861,0.8278311890287007,0.10759225222677789,0.01392619821857769,0.012441679626749611,0.007776049766718507,0.030432631132475612
32246,27169,21885,2526,521,408,416,1413,0.8055136368655453,0.09297360962862085,0.01917626706908609,0.015017115094409068,0.015311568331554346,0.05200780301078435
32250,14949,11813,1195,122,101,362,1356,0.79022008161081,0.07993845742190113,0.008161081008763128,0.006756304769549803,0.024215666599772562,0.09070840858920329
32254,4357,3461,507,83,122,132,52,0.7943539132430572,0.1163644709662612,0.019049804911636447,0.028000918062887306,0.03029607528115676,0.011934817535001148
32256,26094,22263,1552,47,265,672,1295,0.8531846401471602,0.05947727446922664,0.0018011803479727141,0.01015559132367594,0.025753046677397102,0.04962826703456733
32257,19922,16375,1639,183,182,453,1090,0.8219556269450858,0.08227085633972493,0.009185824716393936,0.009135628952916374,0.02273868085533581,0.05471338219054312
32258,17630,14277,1575,66,73,132,1507,0.8098128190584232,0.08933635847986386,0.0037436188315371527,0.0041406693136698805,0.007487237663074305,0.08547929665343165
32259,23533,19479,1447,27,170,451,1959,0.8277312709811754,0.06148812306123316,0.0011473250329324777,0.007223898355500786,0.019164577401946204,0.083244805167212
32266,3887,3208,170,0,0,223,286,0.8253151530743504,0.043735528685361465,0,0,0.05737072292256239,0.07357859531772576
32277,15836,11972,1878,446,350,250,940,0.7559989896438495,0.11859055316999242,0.028163677696387977,0.02210154079312958,0.015786814852235414,0.05935842384440515
32301,16169,11821,1823,574,791,392,768,0.7310903580926464,0.11274661389077865,0.03550003092337189,0.048920774321231986,0.0242439235574247,0.047498299214546354
32303,28273,24245,1937,430,341,404,916,0.8575319209139461,0.06851059314540374,0.015208856506207336,0.012060976903759771,0.014289251229087823,0.03239840130159516
32304,21808,15309,2033,906,1749,978,833,0.701990095377843,0.09322267057960382,0.041544387380777696,0.08019992663242846,0.0448459280997799,0.03819699192956713
32305,8226,6616,1080,54,48,255,173,0.8042791150012156,0.13129102844638948,0.006564551422319475,0.005835156819839533,0.03099927060539752,0.021030877704838316
32308,11381,9943,750,30,57,106,495,0.8736490642298568,0.06589930586064494,0.0026359722344257972,0.005008347245409015,0.009313768561637818,0.043493541868025655
32309,15209,13162,1013,35,97,29,873,0.8654086396212769,0.06660529949372082,0.0023012689854691303,0.0063778026168715895,0.0019067657308172792,0.0574002235518443
32310,6521,4843,1099,191,74,117,197,0.7426775034503911,0.1685324336758166,0.029289986198435824,0.011347952767980372,0.017942033430455452,0.030210090476920717
32311,10964,9084,1088,176,79,216,321,0.8285297336738416,0.09923385625684057,0.016052535570959505,0.007205399489237504,0.019700839109813937,0.029277635899306823
32312,16712,13910,1241,112,15,224,1210,0.8323360459550024,0.07425801819052177,0.006701771182383916,8.975586404978459e-4,0.013403542364767831,0.07240306366682624
32317,7424,6318,558,22,57,140,329,0.8510237068965517,0.07516163793103449,0.002963362068965517,0.007677801724137931,0.018857758620689655,0.04431573275862069
32320,1671,1292,187,2,75,80,35,0.7731897067624177,0.11190903650508677,0.0011968880909634949,0.04488330341113106,0.047875523638539794,0.020945541591861162
32321,1560,1310,179,0,25,42,4,0.8397435897435898,0.11474358974358974,0,0.016025641025641024,0.026923076923076925,0.002564102564102564
32322,820,601,94,0,2,47,76,0.7329268292682927,0.11463414634146342,0,0.0024390243902439024,0.05731707317073171,0.09268292682926829
32323,107,91,8,0,0,0,8,0.8504672897196262,0.07476635514018691,0,0,0,0.07476635514018691
32324,1187,891,179,22,59,14,22,0.7506318449873631,0.15080033698399326,0.018534119629317607,0.04970513900589722,0.011794439764111205,0.018534119629317607
32327,11836,10060,1301,4,100,56,315,0.8499493071983778,0.10991889151740453,3.379520108144643e-4,0.00844880027036161,0.004731328151402501,0.02661372085163907
32328,1330,1102,88,19,39,22,60,0.8285714285714286,0.06616541353383458,0.014285714285714285,0.029323308270676692,0.016541353383458645,0.045112781954887216
32330,235,208,21,0,6,0,0,0.8851063829787233,0.08936170212765958,0,0.02553191489361702,0,0
32331,1523,1129,270,30,21,36,37,0.7413000656598818,0.17728168089297439,0.01969796454366382,0.013788575180564675,0.023637557452396585,0.024294156270518712
32332,434,420,14,0,0,0,0,0.967741935483871,0.03225806451612903,0,0,0,0
32333,4194,3556,238,18,4,168,210,0.8478779208392943,0.05674773485932284,0.004291845493562232,9.537434430138292e-4,0.04005722460658083,0.05007153075822604
