NAME,age.group,pop,pop.pct
"Vallecito CDP, California",age.0.17,7,0.03825136612021858
"Vallecito CDP, California",age.18.64,129,0.7049180327868853
"Vallecito CDP, California",age.65.99,47,0.2568306010928962
"San Bernardino city, California",age.0.17,64173,0.29822661746800383
"San Bernardino city, California",age.18.64,132049,0.6136619233950795
"San Bernardino city, California",age.65.99,18960,0.08811145913691666
"Orland city, California",age.0.17,2379,0.3154754011404323
"Orland city, California",age.18.64,4237,0.5618618220395173
"Orland city, California",age.65.99,925,0.12266277682005039
"Running Springs CDP, California",age.0.17,1047,0.24371508379888268
"Running Springs CDP, California",age.18.64,2402,0.5591247672253259
"Running Springs CDP, California",age.65.99,847,0.19716014897579143
"Delleker CDP, California",age.0.17,161,0.3132295719844358
"Delleker CDP, California",age.18.64,261,0.5077821011673151
"Delleker CDP, California",age.65.99,92,0.17898832684824903
"Fairbanks Ranch CDP, California",age.0.17,862,0.29713891761461564
"Fairbanks Ranch CDP, California",age.18.64,1594,0.5494657014822475
"Fairbanks Ranch CDP, California",age.65.99,445,0.15339538090313684
"Imperial Beach city, California",age.0.17,6835,0.2504580432392818
"Imperial Beach city, California",age.18.64,17553,0.6432026383290582
"Imperial Beach city, California",age.65.99,2902,0.10633931843165995
"Poway city, California",age.0.17,12142,0.2436098069900887
"Poway city, California",age.18.64,29577,0.5934151920067413
"Poway city, California",age.65.99,8123,0.16297500100317003
"Valley Center CDP, California",age.0.17,1917,0.21161276079037422
"Valley Center CDP, California",age.18.64,5602,0.6183905508334253
"Valley Center CDP, California",age.65.99,1540,0.16999668837620047
"Concow CDP, California",age.0.17,116,0.15612382234185734
"Concow CDP, California",age.18.64,485,0.6527590847913862
"Concow CDP, California",age.65.99,142,0.1911170928667564
"Greenfield city, California",age.0.17,6154,0.35621671683260014
"Greenfield city, California",age.18.64,10143,0.5871150729335495
"Greenfield city, California",age.65.99,979,0.05666821023385043
"Pacific Grove city, California",age.0.17,2892,0.18577760647523608
"Pacific Grove city, California",age.18.64,8566,0.5502665895805229
"Pacific Grove city, California",age.65.99,4109,0.263955803944241
"San Ardo CDP, California",age.0.17,214,0.3862815884476534
"San Ardo CDP, California",age.18.64,299,0.5397111913357401
"San Ardo CDP, California",age.65.99,41,0.0740072202166065
"Seaside city, California",age.0.17,8491,0.24917099509933385
"Seaside city, California",age.18.64,22024,0.6463010241511871
"Seaside city, California",age.65.99,3562,0.10452798074947912
"Suisun City city, California",age.0.17,6883,0.23428299125225502
"Suisun City city, California",age.18.64,19241,0.6549235848735492
"Suisun City city, California",age.65.99,3255,0.11079342387419586
"Rancho Calaveras CDP, California",age.0.17,1745,0.248045486851457
"Rancho Calaveras CDP, California",age.18.64,4030,0.5728500355366027
"Rancho Calaveras CDP, California",age.65.99,1260,0.1791044776119403
"Apple Valley town, California",age.0.17,19595,0.2708025262925137
"Apple Valley town, California",age.18.64,40297,0.5569037714727954
"Apple Valley town, California",age.65.99,12467,0.17229370223469093
"Barstow city, California",age.0.17,7786,0.326977994288594
"Barstow city, California",age.18.64,13459,0.5652192172014111
"Barstow city, California",age.65.99,2567,0.10780278850999496
"Big River CDP, California",age.0.17,232,0.20262008733624454
"Big River CDP, California",age.18.64,581,0.5074235807860262
"Big River CDP, California",age.65.99,332,0.28995633187772923
"Golden Hills CDP, California",age.0.17,2471,0.2626767300946104
"Golden Hills CDP, California",age.18.64,5621,0.5975337514616774
"Golden Hills CDP, California",age.65.99,1315,0.13978951844371212
"Keene CDP, California",age.0.17,93,0.2971246006389776
"Keene CDP, California",age.18.64,189,0.6038338658146964
"Keene CDP, California",age.65.99,31,0.09904153354632587
"Calwa CDP, California",age.0.17,750,0.3799392097264438
"Calwa CDP, California",age.18.64,1134,0.574468085106383
"Calwa CDP, California",age.65.99,90,0.04559270516717325
"Lost Hills CDP, California",age.0.17,699,0.3597529593412249
"Lost Hills CDP, California",age.18.64,1227,0.631497683993824
"Lost Hills CDP, California",age.65.99,17,0.008749356664951106
"Cloverdale city, California",age.0.17,2077,0.23607638099568085
"Cloverdale city, California",age.18.64,5125,0.58251875426233235
"Cloverdale city, California",age.65.99,1596,0.1814048647419868
"Castro Valley CDP, California",age.0.17,13760,0.217418783971685
"Castro Valley CDP, California",age.18.64,39092,0.617684237138162
"Castro Valley CDP, California",age.65.99,10436,0.16489697889015295
"Clovis city, California",age.0.17,29294,0.27463296645604035
"Clovis city, California",age.18.64,63999,0.5999943749648435
"Clovis city, California",age.65.99,13373,0.12537265857911611
"Glen Ellen CDP, California",age.0.17,0,0
"Glen Ellen CDP, California",age.18.64,480,0.6602475928473177
"Glen Ellen CDP, California",age.65.99,247,0.33975240715268223
"Rohnert Park city, California",age.0.17,8827,0.20675036304867195
"Rohnert Park city, California",age.18.64,28726,0.672834590340563
"Rohnert Park city, California",age.65.99,5141,0.12041504661076498
"Chico city, California",age.0.17,17325,0.18831931128937585
"Chico city, California",age.18.64,63185,0.6868084088784538
"Chico city, California",age.65.99,11488,0.12487227983217027
"Oroville East CDP, California",age.0.17,1407,0.19096091205211727
"Oroville East CDP, California",age.18.64,4212,0.5716612377850163
"Oroville East CDP, California",age.65.99,1749,0.23737785016286644
"Garden Acres CDP, California",age.0.17,3352,0.31324175310718627
"Garden Acres CDP, California",age.18.64,6649,0.621343799644893
"Garden Acres CDP, California",age.65.99,700,0.06541444724792075
"Lincoln Village CDP, California",age.0.17,1367,0.2867030201342282
"Lincoln Village CDP, California",age.18.64,2667,0.5593540268456376
"Lincoln Village CDP, California",age.65.99,734,0.15394295302013422
"Carlsbad city, California",age.0.17,26587,0.23389636667546407
"Carlsbad city, California",age.18.64,67932,0.597624703087886
"Carlsbad city, California",age.65.99,19151,0.16847893023664995
"Chula Vista city, California",age.0.17,68390,0.25665370701172374
"Chula Vista city, California",age.18.64,165866,0.6224612336190462
"Chula Vista city, California",age.65.99,32212,0.12088505936923008
"Hidden Meadows CDP, California",age.0.17,549,0.16213821618428825
"Hidden Meadows CDP, California",age.18.64,1754,0.5180153573538098
"Hidden Meadows CDP, California",age.65.99,1083,0.3198464264619019
"Jamul CDP, California",age.0.17,817,0.15174591381872213
"Jamul CDP, California",age.18.64,3386,0.6289004457652303
"Jamul CDP, California",age.65.99,1181,0.21935364041604755
"La Mesa city, California",age.0.17,12314,0.20674255397736813
"La Mesa city, California",age.18.64,38658,0.6490379772338067
"La Mesa city, California",age.65.99,8590,0.14421946878882508
"Aromas CDP, California",age.0.17,458,0.17939678809244028
"Aromas CDP, California",age.18.64,1767,0.6921269095182139
"Aromas CDP, California",age.65.99,328,0.12847630238934588
"Boronda CDP, California",age.0.17,132,0.12382739212007504
"Boronda CDP, California",age.18.64,647,0.6069418386491557
"Boronda CDP, California",age.65.99,287,0.2692307692307692
"Gonzales city, California",age.0.17,2799,0.3331349678647941
"Gonzales city, California",age.18.64,5024,0.5979528683646751
"Gonzales city, California",age.65.99,579,0.06891216377053083
"Marina city, California",age.0.17,4772,0.22084413180303591
"Marina city, California",age.18.64,13830,0.640040725657164
"Marina city, California",age.65.99,3006,0.13911514253980006
"Pajaro CDP, California",age.0.17,1329,0.37320977253580456
"Pajaro CDP, California",age.18.64,2149,0.6034821679303567
"Pajaro CDP, California",age.65.99,83,0.02330805953383881
"Vacaville city, California",age.0.17,22345,0.2281428994415119
"Vacaville city, California",age.18.64,62309,0.6361761432670022
"Vacaville city, California",age.65.99,13289,0.13568095729148585
"Mesa Vista CDP, California",age.0.17,29,0.10431654676258993
"Mesa Vista CDP, California",age.18.64,146,0.5251798561151079
"Mesa Vista CDP, California",age.65.99,103,0.37050359712230213
"Cayucos CDP, California",age.0.17,308,0.11441307578008915
"Cayucos CDP, California",age.18.64,1416,0.5260029717682021
"Cayucos CDP, California",age.65.99,968,0.35958395245170877
"Templeton CDP, California",age.0.17,2079,0.2619047619047619
"Templeton CDP, California",age.18.64,4346,0.5474930713025951
"Templeton CDP, California",age.65.99,1513,0.190602166792643
"Dunsmuir city, California",age.0.17,304,0.19131529263687855
"Dunsmuir city, California",age.18.64,924,0.5814977973568282
"Dunsmuir city, California",age.65.99,361,0.22718691000629326
"Greenview CDP, California",age.0.17,26,0.09187279151943463
"Greenview CDP, California",age.18.64,181,0.6395759717314488
"Greenview CDP, California",age.65.99,76,0.26855123674911663
"Macdoel CDP, California",age.0.17,47,0.44761904761904764
"Macdoel CDP, California",age.18.64,58,0.5523809523809524
"Macdoel CDP, California",age.65.99,0,0
"Weed city, California",age.0.17,578,0.21591333582368322
"Weed city, California",age.18.64,1584,0.5917071348524467
"Weed city, California",age.65.99,515,0.19237952932387
"Cambrian Park CDP, California",age.0.17,683,0.2207498383968972
"Cambrian Park CDP, California",age.18.64,1955,0.6318681318681318
"Cambrian Park CDP, California",age.65.99,456,0.14738202973497092
"Campbell city, California",age.0.17,8668,0.2040970096538733
"Campbell city, California",age.18.64,28474,0.6704497292206263
"Campbell city, California",age.65.99,5328,0.12545326112550034
"Cupertino city, California",age.0.17,15946,0.26307453723562213
"Cupertino city, California",age.18.64,36244,0.59794766885538
"Cupertino city, California",age.65.99,8424,0.13897779390899792
"Gilroy city, California",age.0.17,16254,0.29273300315173345
"Gilroy city, California",age.18.64,33327,0.600216118865376
"Gilroy city, California",age.65.99,5944,0.10705087798289059
"Larkfield-Wikiup CDP, California",age.0.17,1904,0.2133094331167376
"Larkfield-Wikiup CDP, California",age.18.64,5384,0.6031817163343043
"Larkfield-Wikiup CDP, California",age.65.99,1638,0.1835088505489581
"Elmira CDP, California",age.0.17,56,0.19649122807017544
"Elmira CDP, California",age.18.64,206,0.7228070175438597
"Elmira CDP, California",age.65.99,23,0.08070175438596491
"Rio Vista city, California",age.0.17,851,0.09874680900440938
"Rio Vista city, California",age.18.64,3973,0.4610118356927361
"Rio Vista city, California",age.65.99,3794,0.44024135530285446
"Vallejo city, California",age.0.17,25528,0.21101531696107526
"Vallejo city, California",age.18.64,77011,0.6365755474181043
"Vallejo city, California",age.65.99,18438,0.15240913562082048
"Burbank CDP, California",age.0.17,1067,0.20316070068545317
"Burbank CDP, California",age.18.64,3716,0.7075399847677075
"Burbank CDP, California",age.65.99,469,0.0892993145468393
"Colfax city, California",age.0.17,517,0.2548053228191227
"Colfax city, California",age.18.64,1243,0.6126170527353376
"Colfax city, California",age.65.99,269,0.13257762444553967
"San Joaquin city, California",age.0.17,1495,0.37179806018403383
"San Joaquin city, California",age.18.64,2319,0.5767222084058692
"San Joaquin city, California",age.65.99,207,0.05147973141009699
"Shaver Lake CDP, California",age.0.17,29,0.05823293172690763
"Shaver Lake CDP, California",age.18.64,274,0.5502008032128514
"Shaver Lake CDP, California",age.65.99,195,0.39156626506024095
"Alum Rock CDP, California",age.0.17,2846,0.24137053685013993
"Alum Rock CDP, California",age.18.64,7466,0.6331948096005428
"Alum Rock CDP, California",age.65.99,1479,0.12543465354931727
"Fruitdale CDP, California",age.0.17,148,0.1646273637374861
"Fruitdale CDP, California",age.18.64,630,0.7007786429365962
"Fruitdale CDP, California",age.65.99,121,0.13459399332591768
"Los Altos city, California",age.0.17,8090,0.2644828037138747
"Los Altos city, California",age.18.64,16449,0.5377599058454295
"Los Altos city, California",age.65.99,6049,0.1977572904406957
"Milpitas city, California",age.0.17,17120,0.22102585950914702
"Milpitas city, California",age.18.64,51064,0.6592561033863951
"Milpitas city, California",age.65.99,9273,0.11971803710445796
"Morgan Hill city, California",age.0.17,11843,0.269919773908287
"Morgan Hill city, California",age.18.64,26276,0.5988695414349531
"Morgan Hill city, California",age.65.99,5757,0.13121068465675995
"Magalia CDP, California",age.0.17,2012,0.15878778312682504
"Magalia CDP, California",age.18.64,7612,0.6007418514718649
"Magalia CDP, California",age.65.99,3047,0.2404703654013101
"Paradise town, California",age.0.17,4973,0.1873563651433523
"Paradise town, California",age.18.64,14722,0.5546471762799985
"Paradise town, California",age.65.99,6848,0.2579964585766492
"Willits city, California",age.0.17,1098,0.22440220723482526
"Willits city, California",age.18.64,2835,0.5793991416309013
"Willits city, California",age.65.99,960,0.19619865113427346
"Talmage CDP, California",age.0.17,142,0.15418023887079263
"Talmage CDP, California",age.18.64,593,0.6438653637350705
"Talmage CDP, California",age.65.99,186,0.20195439739413681
"Home Garden CDP, California",age.0.17,487,0.29640900791235547
"Home Garden CDP, California",age.18.64,964,0.5867315885575167
"Home Garden CDP, California",age.65.99,192,0.11685940353012782
"Guerneville CDP, California",age.0.17,561,0.11668053244592345
"Guerneville CDP, California",age.18.64,3115,0.6478785357737105
"Guerneville CDP, California",age.65.99,1132,0.23544093178036607
"Manton CDP, California",age.0.17,93,0.25
"Manton CDP, California",age.18.64,181,0.48655913978494625
"Manton CDP, California",age.65.99,98,0.26344086021505375
"Rancho Tehama Reserve CDP, California",age.0.17,313,0.16285119667013528
"Rancho Tehama Reserve CDP, California",age.18.64,1329,0.6914672216441207
"Rancho Tehama Reserve CDP, California",age.65.99,280,0.14568158168574402
"Durham CDP, California",age.0.17,1309,0.22326454033771106
"Durham CDP, California",age.18.64,3550,0.605492068906703
"Durham CDP, California",age.65.99,1004,0.17124339075558587
"Armona CDP, California",age.0.17,1242,0.32727272727272727
"Armona CDP, California",age.18.64,2061,0.5430830039525691
"Armona CDP, California",age.65.99,492,0.12964426877470356
"Huron city, California",age.0.17,2634,0.37526713207009543
"Huron city, California",age.18.64,3831,0.5458042456190341
"Huron city, California",age.65.99,554,0.0789286223108705
"Buena Park city, California",age.0.17,18937,0.22876022275642963
"Buena Park city, California",age.18.64,53575,0.6471895724864402
"Buena Park city, California",age.65.99,10269,0.12405020475713026
"San Leandro city, California",age.0.17,17944,0.19914986182480052
